Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project description,Project url,Priority,Resolution,Assignee,Reporter,Creator,Created,Updated,Last Viewed,Resolved,Due Date,Labels,Description,Environment,Watchers,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Outward issue link (Tests),"&#39;Analysis Planning&#39; SLA in BRD","&#39;Analysis Planning&#39; SLA in BRD simplified","&#39;Approved POT&#39; SLA for UAT","&#39;Approved POT&#39; SLA for UAT simplified","&#39;BA Approval&#39; SLA for Test Plan","&#39;BA Approval&#39; SLA for Test Plan simplified","&#39;BRD Approved&#39; SLA in BRD","&#39;BRD Approved&#39; SLA in BRD simplified","&#39;BRD On Hold&#39; SLA in BRD","&#39;BRD On Hold&#39; SLA in BRD simplified","&#39;Backlog&#39; SLA for UAT","&#39;Backlog&#39; SLA for UAT simplified","&#39;Backlog&#39; SLA in BRD","&#39;Backlog&#39; SLA in BRD simplified","&#39;Business Approval&#39; SLA in BRD","&#39;Business Approval&#39; SLA in BRD simplified","&#39;Business Owner Input&#39; SLA in BRD","&#39;Business Owner Input&#39; SLA in BRD simplified","&#39;Business Review&#39; SLA in BRD","&#39;Business Review&#39; SLA in BRD simplified","&#39;Circular Sessions&#39; SLA in BRD","&#39;Circular Sessions&#39; SLA in BRD simplified","&#39;Collect Test Data&#39; SLA in QA","&#39;Collect Test Data&#39; SLA in QA simplified","&#39;Developing Test Cases&#39; SLA in QA","&#39;Developing Test Cases&#39; SLA in QA simplified","&#39;Internal Quality Check&#39; SLA in BRD","&#39;Internal Quality Check&#39; SLA in BRD simplified","&#39;New&#39; SLA for QA","&#39;New&#39; SLA for QA simplified","&#39;QA Team Lead Approval&#39; SLA in QA","&#39;QA Team Lead Approval&#39; SLA in QA simplified","&#39;Review POT&#39; SLA for UAT","&#39;Review POT&#39; SLA for UAT simplified","&#39;Review Proof Of Test&#39; SLA in UAT","&#39;Review Proof Of Test&#39; SLA in UAT simplified","&#39;Test Planning&#39; SLA in QA","&#39;Test Planning&#39; SLA in QA simplified","&#39;Test Planning&#39; SLA in UAT","&#39;Test Planning&#39; SLA in UAT simplified","&#39;Update BRD&#39; SLA in BRD","&#39;Update BRD&#39; SLA in BRD simplified","&#39;Update POT&#39; SLA for UAT","&#39;Update POT&#39; SLA for UAT simplified",Custom field (AO TL),Custom field (Actual Go live date),Custom field (Agency),Analysis SLA,Analysis SLA simplified,Custom field (Analysis Scheduled End Date),Custom field (Analysis Scheduled Start Date),Custom field (Analysis actual end date),Custom field (Analysis end date),Custom field (Analysis start date),Custom field (Application name),Custom field (Approval condition),Custom field (Approved Counts),Custom field (Assumptions & Risks),Custom field (Automation Progress),BA Review,BA Review simplified,BO Review,BO Review simplified,Custom field (BRD Actual Start Date),BRD Business Approval,BRD Business Approval simplified,Custom field (BRD End Date),Custom field (BRD Start Date),Custom field (Baseline end date),Custom field (Baseline start date),Custom field (Business Analyst),Custom field (Business Operations Custom Approved),Custom field (Business Operations Zakat Approved),Custom field (Business Owner),Business Review,Business Review simplified,Custom field (Business Unit),Custom field (CAB comment),Custom field (CR),Custom field (CR Stage),CSCM SLA,CSCM SLA simplified,Custom field (CX Approved),Custom field (Cancellation reason),Custom field (Category),Custom field (Change Impact),Custom field (Change Manager),Custom field (Change completion date),Custom field (Change reason),Custom field (Change risk),Custom field (Change start date),Custom field (Change type),"Collect Test Data&#39; SLA in UAT","Collect Test Data&#39; SLA in UAT simplified",Custom field (Community),"Complex &#39;BO Approval&#39; SLA in Test plan","Complex &#39;BO Approval&#39; SLA in Test plan simplified","Complex &#39;WIP&#39; SLA for Test Plan","Complex &#39;WIP&#39; SLA for Test Plan simplified","Complex &#39;WIP&#39; SLA for UAT","Complex &#39;WIP&#39; SLA for UAT simplified",Custom field (Complexity),Custom field (Contingency plan),Custom field (Created date),Custom field (Cucumber Scenario),Custom field (Cucumber Test Type),Custom field (Current Assignee),Custom field (Current Situation or Problem Observed),Custom field (Current stage delay days),Custom field (Custom Security Approved),Customer Request Type,Custom field (Dataset values),Custom field (Department),Custom field (Deployment Coordinator),Custom field (Dev End Date),Custom field (Dev Start Date),Develop BRD,Develop BRD simplified,Custom field (Development Scheduled End Date),Custom field (Development Scheduled Start Date),Custom field (Downtime),EA Assessment,EA Assessment simplified,Effort Estimation,Effort Estimation simplified,Custom field (End date),Custom field (Environment Details),Custom field (Epic Link),Custom field (Escalated),Custom field (Escalated by),Custom field (Escalation Impact),Custom field (Escalation Responsible),Custom field (Feature Branch Link),Custom field (Flag),Custom field (Generic Test Definition),Custom field (Go Live delayed days),Custom field (Hypercare support end date),Custom field (IR Approved date),Custom field (IT Approved),Custom field (Idea approval level 1),Custom field (Idea approval level 1),Custom field (Idea approval level 1),Custom field (Idea approval level 1),Custom field (Idea approval level 1),Custom field (Idea approval level 1),Custom field (Idea approval level 1),Custom field (Idea approval level 1),Custom field (Idea approval level 2),Custom field (Idea approval level 2),Custom field (Idea approval level 2),Custom field (Idea approval level 2),Custom field (Idea approval level 2),Custom field (Impact),Custom field (Impacted Applications),Custom field (Impacted Departments),Custom field (Investigation reason),Custom field (Is it regression bugs),Custom field (Is the performance Test needed after UAT?),Custom field (L1 Delivery and Demand Director),Custom field (L2 Business Solutions General Manager),Custom field (L3 Vice Governor),Custom field (Legal Approved),Custom field (Linked major incidents),"Low &#39;Backlog&#39; SLA in UAT","Low &#39;Backlog&#39; SLA in UAT simplified","Low &#39;WIP&#39; SLA to Test plan","Low &#39;WIP&#39; SLA to Test plan simplified",Custom field (Make sure the BRD attachment uploaded),Custom field (Manual Test Steps),"Medium &#39;BO Approval&#39; SLA in QA","Medium &#39;BO Approval&#39; SLA in QA simplified","Medium &#39;Backlog&#39; SLA in UAT","Medium &#39;Backlog&#39; SLA in UAT simplified","Medium &#39;Develop Test Cases&#39; SLA for QA","Medium &#39;Develop Test Cases&#39; SLA for QA simplified","Medium &#39;WIP&#39; SLA in QA","Medium &#39;WIP&#39; SLA in QA simplified",Custom field (Module Label),Custom field (Objective),Custom field (On Hold date),Custom field (On hold reason),Custom field (Operational categorization),Custom field (Original story points),Custom field (Other reason),PT SLA,PT SLA simplified,Custom field (Parent Link),Custom field (Pending reason),Custom field (Plan Go live Delayed Days),Custom field (Planned Go Live Date),Custom field (Planned Go Live Scheduled Date),Custom field (Planned UAT end date),Custom field (Planned UAT start date),Custom field (Priority Justification),Custom field (Product categorization),Custom field (Program Increment),Custom field (Project Related),Custom field (Project manager),Custom field (QA Actual Start Date),QA Defect Fixing,QA Defect Fixing simplified,Custom field (QA End Date),QA SLA,QA SLA simplified,Custom field (QA SPOC),Custom field (QA Scheduled End Date),Custom field (QA Scheduled Start Date),Custom field (QA Start Date),Custom field (QA entry Criteria),Custom field (QA exit criteria),Quality Assurance,Quality Assurance simplified,Custom field (RCA),Custom field (RE Developer),Custom field (Rank),Custom field (Reason),Custom field (Regression Label),Custom field (Regression Status),Custom field (Rejection reason),Custom field (Release Date & Time),Custom field (Release impact),Custom field (Request participants),Custom field (Revised UAT planned end date),Custom field (Risk Approved),Custom field (Risk consequence),Custom field (Risk probability),Custom field (Root cause),Custom field (SA),Custom field (SDD Actual End Date),Custom field (SDD end date),Custom field (SDD start date),SLA1,SLA1 simplified,Satisfaction score (out of 5),Custom field (Section),Custom field (Section manager),Custom field (Severity),Custom field (Solution Architect),Custom field (Source),Custom field (Start date),Custom field (Steps Count),Custom field (Strategy Approved),Custom field (Support Summary),Custom field (Suspension & resumption criteria),Custom field (TFS Effort estimation end date),Custom field (TFS Effort estimation start date),Custom field (TFS ID),TTM,TTM simplified,Custom field (Target end),Custom field (Target start),Custom field (Targeted End Date),Custom field (Targeted Start Date),Custom field (Task mode),Custom field (Task progress),Custom field (Team),Custom field (Temp Analysis end date),Custom field (Temp Analysis start date),Custom field (Temp Dev End Date),Custom field (Temp Dev Start Date),Custom field (Test Case Cycle),Custom field (Test Case Sprint),Custom field (Test Repository Path),Custom field (Test Sets association with a Test),Custom field (Test Type),Custom field (TestRunStatus),Custom field (Testing Cycle),Time to approve normal change,Time to approve normal change simplified,Time to close after resolution,Time to close after resolution simplified,Time to first response,Time to first response simplified,Time to resolution,Time to resolution simplified,Custom field (Title),Custom field (Treatment plan),UAT,UAT simplified,Custom field (UAT),Custom field (UAT Actual Start Date),UAT Defect Fixing,UAT Defect Fixing simplified,Custom field (UAT End Date),UAT SLA,UAT SLA simplified,UAT Scenario creation,UAT Scenario creation simplified,UAT Scenarios Approval,UAT Scenarios Approval simplified,UAT Scenarios Review,UAT Scenarios Review simplified,Custom field (UAT Scheduled End Date),Custom field (UAT Scheduled Start Date),Custom field (UAT Start Date),UAT Tests Review,UAT Tests Review simplified,Under Development,Under Development simplified,Custom field (Urgency),UserStory Dev Review,UserStory Dev Review simplified,Waiting for GRC Assesment,Waiting for GRC Assesment simplified,Waiting for Requester,Waiting for Requester simplified,Custom field (Walkthrough date),Custom field (Which date do you need to reschedule?),Custom field (Workaround),hypercare support,hypercare support simplified,Custom field (start date),Custom field (اجراء العمل الحالي),Custom field (الحل المقترح),Custom field (المخاطر)
TS_OR_27_Verify broker cannot be assigned if training certificate expired,BQ-2881,462800,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 2:56 PM,23/Dec/25 2:56 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify broker cannot be assigned if training certificate expired

Pre Requisite: Broker with expired certificate",,,,,,,,,,,TDD-10986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":238646,""index"":1,""fields"":{""Action"":""Attempt to assign broker"",""Data"":""Expired training certificate"",""Expected Result"":""Broker assignment blocked; alert message displayed""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i231hr:",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_OR_24_Verify user can deregister account with reason,BQ-2878,462797,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 2:56 PM,23/Dec/25 2:56 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify user can deregister account with reason

Pre Requisite: User at registration services page",,,,,,,,,,,TDD-10986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":238643,""index"":1,""fields"":{""Action"":""Select deregister option, enter reason, and submit"",""Data"":""Valid deregistration reason"",""Expected Result"":""Deregistration request submitted; confirmation notification sent""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i231h3:",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_OR_23_Verify user can suspend registration with reason,BQ-2877,462796,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 2:56 PM,23/Dec/25 2:56 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify user can suspend registration with reason

Pre Requisite: User at registration services page",,,,,,,,,,,TDD-10986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":238642,""index"":1,""fields"":{""Action"":""Select suspend option, enter reason, and submit"",""Data"":""Valid suspension reason"",""Expected Result"":""Suspension request submitted successfully; notification sent""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i231gv:",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TS_OA_69_Verify that when ZATCA confirms receipt, the acknowledgement is logged in BZMS for audit purposes.",BQ-2811,462729,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 2:53 PM,23/Dec/25 2:53 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify that when ZATCA confirms receipt, the acknowledgement is logged in BZMS for audit purposes.

Pre-requisite:
 ZATCA returns positive response.",,,,,,,,,,,TDD-11403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":238488,""index"":1,""fields"":{""Action"":""Complete approval and confirm ZATCA response."",""Data"":""– Authorized Zone name (e.g., Zone‑A)\n– Access type (Full/Partial)\n– Start/End dates (ISO format)\n– Timestamp (auto‑generated)"",""Expected Result"":""Integration tab displays log entry confirming successful ZATCA sync.""},""attachments"":[]},{""id"":238489,""index"":2,""fields"":{""Action"":""Check BZMS system log or integration tab."",""Data"":""– Authorized Zone name (e.g., Zone‑A)\n– Access type (Full/Partial)\n– Start/End dates (ISO format)\n– Timestamp (auto‑generated)"",""Expected Result"":""Admin dashboard shows all ZATCA transactions with timestamps and statuses.""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i2311r:",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TS_OA_65_Confirm that the responsibilities (e.g., Full Control, Declaration Management, Inventory Updates) granted during authorization are reflected in the record.",BQ-2807,462725,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 2:53 PM,23/Dec/25 2:53 PM,26/Dec/25 3:38 PM,,,BZMS,"Confirm that the responsibilities (e.g., Full Control, Declaration Management, Inventory Updates) granted during authorization are reflected in the record.

Pre-requisite:
 T/FT granted specific role access.",,,,,,,,,,,TDD-11403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":238481,""index"":1,""fields"":{""Action"":""Open the Customer Management record for the T/FT."",""Data"":"""",""Expected Result"":""Roles and responsibilities section shows accurate mapping of zones and permissions.""},""attachments"":[]},{""id"":238482,""index"":2,""fields"":{""Action"":""Review assigned roles and responsibilities section."",""Data"":"""",""Expected Result"":""Associated zones are listed correctly under the designated section.""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i2310v:",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TS_OA_32_Verify that when ZATCA confirms receipt, the acknowledgement is logged in BZMS for audit purposes.",BQ-2774,462692,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 2:52 PM,23/Dec/25 2:52 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify that when ZATCA confirms receipt, the acknowledgement is logged in BZMS for audit purposes.

Pre-requisite:
 ZATCA returns positive response.",,,,,,,,,,,TDD-11403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":238415,""index"":1,""fields"":{""Action"":""Complete approval and confirm ZATCA response."",""Data"":""– Payload content (as above)\n– Confirmation timestamp"",""Expected Result"":""System logs a confirmation entry indicating successful receipt of authorization data by ZATCA with timestamp.""},""attachments"":[]},{""id"":238416,""index"":2,""fields"":{""Action"":""Check BZMS system log or integration tab."",""Data"":""– Payload content (as above)\n– Confirmation timestamp"",""Expected Result"":""Log entry:\n“Authorization data for T/FT [TIN] successfully received by ZATCA on [Date/Time].”""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i230tj:",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_OA_29_Verify the authorized zone(s) where the T/FT has access are linked and visible in the customer profile.,BQ-2771,462689,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 2:52 PM,23/Dec/25 2:52 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify the authorized zone(s) where the T/FT has access are linked and visible in the customer profile.

Pre-requisite:
 T/FT authorized for one or more bonded zones.",,,,,,,,,,,TDD-11403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":238410,""index"":1,""fields"":{""Action"":""View the Customer Management record."",""Data"":""– TIN/CRN of the T/FT\n– Assigned zone(s)\n– Access level"",""Expected Result"":""Customer record displays""},""attachments"":[]},{""id"":238411,""index"":2,""fields"":{""Action"":""Locate linked bonded zone(s)."",""Data"":""– TIN/CRN of the T/FT\n– Assigned zone(s)\n– Access level"",""Expected Result"":""Correct zone profile(s) appear under \""Associated Zones\"" or equivalent section.""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i230sv:",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TS_OA_28_Confirm that the responsibilities (e.g., Full Control, Declaration Management, Inventory Updates) granted during authorization are reflected in the record.",BQ-2770,462688,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 2:52 PM,23/Dec/25 2:52 PM,26/Dec/25 3:38 PM,,,BZMS,"Confirm that the responsibilities (e.g., Full Control, Declaration Management, Inventory Updates) granted during authorization are reflected in the record.

Pre-requisite:
 T/FT granted specific role access.",,,,,,,,,,,TDD-11403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":238408,""index"":1,""fields"":{""Action"":""Open the Customer Management record for the T/FT."",""Data"":""– TIN/CRN of the T/FT\n– Assigned zone(s)\n– Access level"",""Expected Result"":""Customer record opens and displays all assigned zones and roles.""},""attachments"":[]},{""id"":238409,""index"":2,""fields"":{""Action"":""Review assigned roles and responsibilities section."",""Data"":""– TIN/CRN of the T/FT\n– Assigned zone(s)\n– Access level"",""Expected Result"":""All assigned roles are listed accurately.\n-Access level (e.g., Full Control) is clearly stated.""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i230sn:",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TS_OA_26_Verify after receiving confirmation, the Trader/Foreign Trader can log in and see the bonded zone profile(s) where access was granted.",BQ-2768,462686,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 2:52 PM,23/Dec/25 2:52 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify after receiving confirmation, the Trader/Foreign Trader can log in and see the bonded zone profile(s) where access was granted.

Pre-requisite:
 T/FT has received authorization.",,,,,,,,,,,TDD-11403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":238403,""index"":1,""fields"":{""Action"":""Log in as Trader/Foreign Trader."",""Data"":""– Authorized Zone name (e.g., Zone‑A)\n– Access type (Full/Partial)\n– Start/End dates (ISO format)\n– Timestamp (auto‑generated)"",""Expected Result"":""T/FT successfully logs in.""},""attachments"":[]},{""id"":238404,""index"":2,""fields"":{""Action"":""Navigate to My Zone Profiles or similar section."",""Data"":""– Authorized Zone name (e.g., Zone‑A)\n– Access type (Full/Partial)\n– Start/End dates (ISO format)\n– Timestamp (auto‑generated)"",""Expected Result"":""Authorized zone appears.\n-Full menu access is enabled based on access type.""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i230s7:",,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_OA_14_Verify selecting or hovering over Full Control displays a definition or explanation of the access rights it entails.,BQ-2756,462674,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 2:52 PM,23/Dec/25 2:52 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify selecting or hovering over Full Control displays a definition or explanation of the access rights it entails.

Pre-requisite:
 Operator is assigning access.",,,,,,,,,,,TDD-11403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":238380,""index"":1,""fields"":{""Action"":""Hover over or click info icon near “Full Control”."",""Data"":""Choose “Full Control” or “Partial Control” from dropdown"",""Expected Result"":""Tooltip appears: “Full Control grants the trader permission to initiate, manage, update, and submit all operational and declaration-related activities in the bonded zone.”""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i230pj:",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TS_IN_265_Verify the system logs the status change event to ""Submitted"" in the audit trail.",BQ-2736,462650,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 2:45 PM,23/Dec/25 2:45 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify the system logs the status change event to ""Submitted"" in the audit trail.

Pre-requisite: Amendment request submitted.",,,,,,,,,,,TDD-11166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":238337,""index"":1,""fields"":{""Action"":""Access audit log for the Master UOM."",""Data"":"""",""Expected Result"":""Entry shows: \""Amendment status changed to Submitted by [Officer Name] on [Date/Time].\""""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i230k7:",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS_IN_259_Verify a confirmation dialog appears before final submission of freeze/unfreeze amendment requests.,BQ-2730,462644,Test,QA Backlog,BQ,BZMS QA ,business,sysadmin,,,Minor,,,ybaba-c,ybaba-c,23/Dec/25 2:45 PM,23/Dec/25 2:45 PM,26/Dec/25 3:38 PM,,,BZMS,"Verify a confirmation dialog appears before final submission of freeze/unfreeze amendment requests.

Pre-requisite: Freeze or unfreeze action selected.",,,,,,,,,,,TDD-11166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""params"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""id"":238327,""index"":1,""fields"":{""Action"":""Click Submit."",""Data"":"""",""Expected Result"":""Confirmation dialog appears asking: \""Are you sure you want to submit this freeze/unfreeze amendment request?\""""},""attachments"":[]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0|i230iv:",,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,SIT 1,Sprint 1,,,Manual,TODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
